"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"16","Jaxon Smith-Njigba","WR","SEA","14.9","14.3","18.1","11","23.2","26.2","22.3","BYE","18","17.8","16.1","33.1","3.3","","","","","","18.2","218.3"
"17","Jared Goff","QB","DET","11.9","34","12.7","13.7","20.1","16.8","11.3","BYE","19.4","24.8","13.1","18.2","20.6","","","","","","18.1","216.6"
"18","James Cook III","RB","BUF","18.7","26","19.3","21","4.9","8.7","BYE","33.6","13","8.2","18.9","20.4","17.2","","","","","","17.5","209.9"
"19","Trevor Lawrence","QB","JAC","11.3","21.2","8.8","11.7","27.2","19.2","17.6","BYE","22.2","10.8","16","20.1","21.7","","","","","","17.3","207.9"
"20","Baker Mayfield","QB","TB","22.6","19.9","17.7","19.9","26.7","19.6","12.1","4.1","BYE","22.9","17.8","5.5","14.5","","","","","","16.9","203.3"
"21","Jordan Love","QB","GB","15.9","20.9","12.1","26.3","BYE","16","13.4","28.3","10","7.8","17.7","7.1","25.8","","","","","","16.8","201.2"
"22","George Pickens","WR","DAL","4.5","15.3","15.3","29.4","12.7","27.3","10.2","11.3","10.9","BYE","24.9","25.1","13.8","","","","","","16.7","200.7"
"23","Amon-Ra St. Brown","WR","DET","6.5","34.7","17.2","22.5","14","9.2","17.6","BYE","14.2","14.3","5.2","25.4","0","","","","","","15.1","180.8"
"24","Puka Nacua","WR","LAR","18.1","23.6","17.3","29.5","19.5","3.8","-","BYE","19.3","14.9","10.8","13.2","10.2","","","","","","16.4","180.2"
"25","Trey McBride","TE","ARI","9.1","10.8","12.8","8.7","6.6","17.2","24.4","BYE","14","23.2","22.5","12.4","18.2","","","","","","15","179.9"
"26","Javonte Williams","RB","DAL","19.4","22","9.7","17.5","26.4","5.9","18.3","17.4","6.8","BYE","9.8","11.1","15.5","","","","","","15","179.8"
"27","Davante Adams","WR","LAR","7.1","19.6","13.1","13.6","11.3","5.9","24","BYE","20.5","16.7","6.6","20.7","19.8","","","","","","14.9","178.9"
"28","Sam Darnold","QB","SEA","5.4","17.8","16.7","16.1","28.6","20","9.6","BYE","28.2","5.9","8.3","17.7","3.1","","","","","","14.8","177.4"
"29","Josh Jacobs","RB","GB","13.5","14.4","9.9","29.7","BYE","29.5","18.3","12","18","17.2","4","-","9.6","","","","","","16","176.1"
"30","Kyren Williams","RB","LAR","13.4","9","18.2","8.9","27.1","15.7","7.5","BYE","17.4","21.4","16.1","5.3","13.2","","","","","","14.4","173.2"
"31","Derrick Henry","RB","BAL","28.7","2.3","10.2","6.8","9.3","13.5","BYE","19.1","12.6","9.9","19.2","21.8","16.9","","","","","","14.2","170.3"
"32","Rico Dowdle","RB","CAR","2.6","2.4","10.3","3.5","30.9","31.9","10.1","5.4","27.1","13.8","12.5","9.4","8.9","","","","","","13","168.8"
"33","Ja'Marr Chase","WR","CIN","3.6","29.5","6.4","4.8","26","20.1","30.1","15.1","14.1","BYE","4.5","-","14.5","","","","","","15.3","168.7"
"34","Bryce Young","QB","CAR","10.2","22.3","11.6","10.3","13","19.5","10.5","-","4","2.6","31.8","10.3","22.5","","","","","","14","168.6"
"35","Jaxson Dart","QB","NYG","-","-0.3","0.3","19.8","17.6","23.6","29.4","19.4","27.2","26.3","-","-","-","","","","","","18.2","163.4"
"36","Lamar Jackson","QB","BAL","29.4","26.3","27","11.7","-","-","BYE","-","25.6","16.6","6.7","7.2","7.5","","","","","","17.6","158"
"37","Geno Smith","QB","LV","18.5","6.2","26.1","12.8","7.9","9.7","2.8","BYE","27.3","5.4","13.9","14.2","13","","","","","","13.1","157.7"
"38","Ashton Jeanty","RB","LV","11","5.9","6.3","32.5","13.4","15.6","3.9","BYE","17.4","13.8","6.4","20.8","9.1","","","","","","13","156.1"
"38","Travis Etienne Jr.","RB","JAC","17.1","15.9","11.6","19","7.3","7.5","6","BYE","14","14.7","19.3","19.1","4.6","","","","","","13","156.1"
"40","Joe Flacco","QB","CIN","14.2","9.8","4.7","3.3","-","18.8","26","24.3","32.7","BYE","10.9","10.6","-","","","","","","15.5","155.1"
"41","Aaron Rodgers","QB","PIT","25.7","12.4","12.7","12.8","BYE","17.5","24.6","16.8","12.1","8.4","9.4","-","2.7","","","","","","14.1","155"
"42","Breece Hall","RB","NYJ","15.5","4.8","7.2","13.6","15.5","5.9","6.2","31.9","BYE","19","7.4","11.9","14.6","","","","","","12.8","153.5"
"43","Saquon Barkley","RB","PHI","16.4","16.4","7.5","15.4","16.3","7.7","4.7","31.4","BYE","11.6","9.5","8.9","5.6","","","","","","12.6","151.4"
"44","Tua Tagovailoa","QB","MIA","7.3","19.6","13.8","15.7","22.7","9.6","1.6","24.2","9.5","12.8","6.8","BYE","5.7","","","","","","12.5","149.4"
"45","Jacoby Brissett","QB","ARI","-","0.2","-","-","0","21.7","19.8","BYE","24.8","19.4","23.9","18.7","20.6","","","","","","16.6","149.1"
"46","Tetairoa McMillan","WR","CAR","9.3","13","6.3","8.2","10.3","16.4","4.8","13.4","6.6","8.5","29","10.5","10.8","","","","","","11.3","147.1"
"47","Drake London","WR","ATL","9.5","4.4","8","21","BYE","26.8","6.2","-","34.3","21.4","15.4","-","-","","","","","","16.3","147"
"48","D'Andre Swift","RB","CHI","8","12.4","9.3","14","BYE","24.5","20.3","14.1","-","12.3","9","1.4","20.3","","","","","","13.2","145.6"
"49","Emeka Egbuka","WR","TB","21.6","10.9","11.5","18.1","27.8","3.4","7.8","5","BYE","20.5","6.5","4.7","6.2","","","","","","12","144"
"49","Jason Myers","K","SEA","8","9","17","14","5","10","10","BYE","9","15","15","13","19","","","","","","12","144"
"51","Justin Fields","QB","NYJ","29.5","4","-","27.1","25.9","4.9","4","20.9","BYE","8","19.3","-","-","","","","","","16","143.7"
"52","Chris Olave","WR","NO","8.9","8.4","10.7","8.5","9.4","12.8","24.3","10","7.2","18.9","BYE","11.5","12.7","","","","","","11.9","143.3"
"53","Chase Brown","RB","CIN","12.1","7.5","4","8.6","8.3","7.9","11","24","15.2","BYE","15.7","14","14.8","","","","","","11.9","143.1"
"54","Nico Collins","WR","HOU","4","12.7","18.4","9.9","14","BYE","4.7","-","11","19.1","19.7","7","19","","","","","","12.7","139.5"
"55","Quinshon Judkins","RB","CLE","-","8.6","16","19.5","13.3","3.6","26.4","3.2","BYE","9.5","5.9","16.7","14.4","","","","","","12.5","137.1"
"56","Mac Jones","QB","SF","-","21.8","14.3","-","22.2","13.2","6.2","19","15.8","24.1","-0.3","-","0.2","","","","","","13.6","136.3"
"57","C.J. Stroud","QB","HOU","9.7","15","12.4","18.4","28.8","BYE","14.7","22.7","4.4","-","-","-","10","","","","","","15.1","136"
"57","Michael Pittman Jr.","WR","IND","17","6","16.3","12.6","12.4","3","17.3","19.5","16","2.9","BYE","11.2","1.8","","","","","","11.3","136"
"59","A.J. Brown","WR","PHI","1.3","5.2","19.9","1.7","6.8","11","26.1","-","BYE","2.3","8.4","21","30.2","","","","","","12.2","133.9"
"60","Travis Kelce","TE","KC","11.7","8.1","4.6","7.3","15.6","10.8","6.9","18.9","10.6","BYE","19.6","6.4","13","","","","","","11.1","133.5"
"61","Jaylen Waddle","WR","MIA","5","15.3","12.4","6.3","20","12.8","2","18.4","11.2","16.9","6.7","BYE","5.5","","","","","","11","132.5"
"62","Seattle Seahawks","DST","SEA","8","14","16","11","-3","11","9","BYE","9","21","2","4","30","","","","","","11","132"
"63","Wan'Dale Robinson","WR","NYG","8.5","24.2","3.1","2.9","5.7","17.4","12.5","6.3","9.1","9.2","5.6","26.1","-","","","","","","10.9","130.6"
"64","Jaylen Warren","RB","PIT","12.9","15.4","10.6","-","BYE","7.3","17.8","8.3","15.9","10.1","7.7","12.8","11.4","","","","","","11.8","130.2"
"65","DeVonta Smith","WR","PHI","3.1","7.3","16","3.9","15.4","6.9","28.8","11.4","BYE","14.9","1.3","11.9","7.3","","","","","","10.7","128.2"
"66","Courtland Sutton","WR","DEN","15.1","1.1","20.8","16.6","13.9","2.2","13.7","8.7","9.5","3.9","7.9","BYE","14.7","","","","","","10.7","128.1"
"67","Tyler Warren","TE","IND","11.4","9.9","5.3","15.8","12.4","15.3","14.9","7.3","5.1","13.9","BYE","7","9.7","","","","","","10.7","128"
"68","Ladd McConkey","WR","LAC","10.4","7.3","6.1","1.6","12.4","19.5","11.2","17.8","7.6","18.7","2.8","BYE","11.9","","","","","","10.6","127.3"
"69","Jameson Williams","WR","DET","4.6","17.8","5.3","4.7","1.5","15.6","0","BYE","14.6","20.9","17.7","0","23.4","","","","","","10.5","126.1"
"70","Kenneth Walker III","RB","SEA","3.9","18.3","17.5","11.5","9.1","4.2","6.6","BYE","7.1","7.5","18.6","11.6","8.9","","","","","","10.4","124.8"
"71","Jake Ferguson","TE","DAL","4.8","12.3","14.7","13.5","20.4","10.8","18.4","0","5.5","BYE","9.6","8.6","6.1","","","","","","10.4","124.7"
"72","Rome Odunze","WR","CHI","12.7","28.3","13.7","14.9","BYE","4.2","4.1","14.9","0","17.6","5.1","6.8","1.8","","","","","","10.3","124.1"
"73","Justin Jefferson","WR","MIN","12.8","9.6","10","17.6","15.8","BYE","10.4","10.9","13.7","5.7","8.6","6.8","1.4","","","","","","10.3","123.3"
"74","Deebo Samuel Sr.","WR","WAS","19.1","13.9","3.9","17.1","19.6","3.4","-","2.7","6.9","10.9","17.2","BYE","8.6","","","","","","11.2","123.3"
"75","Michael Penix Jr.","QB","ATL","24","5.3","5.8","19.7","BYE","14.6","12.2","-","22.7","11","7.9","-","-","","","","","","13.7","123.3"
"76","Cam Ward","QB","TEN","2.5","9.8","13","5.5","9","7.9","11.2","13.8","6.4","BYE","13.1","23.9","6.3","","","","","","10.2","122.3"
"76","TreVeyon Henderson","RB","NE","8.1","5","6.2","11.6","3.7","4.1","0.5","5.5","10.7","27.5","29.8","9.6","-","","","","","","10.2","122.3"
"78","Tee Higgins","WR","CIN","4.8","13.1","2","4.7","9.7","8.7","18.6","10.9","29.6","BYE","13.8","5.6","-","","","","","","11","121.5"
"79","Cameron Dicker","K","LAC","9","8","12","5","6","17","7","15","11","14","8","BYE","9","","","","","","10.1","121"
"79","Brandon Aubrey","K","DAL","11","22","8","8","7","9","17","6","5","BYE","9","7","12","","","","","","10.1","121"
"81","DK Metcalf","WR","PIT","10.3","9.5","10.7","21.1","BYE","17.5","6.5","14","1.6","5","7.4","11.9","4.7","","","","","","10","120.2"
"82","David Montgomery","RB","DET","6.3","12.6","28.9","1.2","17.7","7.1","4.9","BYE","10","9.6","4.2","5.2","11.8","","","","","","10","119.5"
"83","CeeDee Lamb","WR","DAL","14.5","15.7","0","-","-","-","19.5","11.1","12","BYE","15.1","9.5","20.7","","","","","","13.1","118.1"
"84","Stefon Diggs","WR","NE","8.7","5.2","3.8","13.1","19.6","4.3","10.4","8.9","11.3","13.1","15","3","-","","","","","","9.7","116.4"
"85","Keenan Allen","WR","LAC","16.3","14.6","16","6.2","8.3","4.7","23.4","6.4","5.1","2.9","7.3","BYE","5","","","","","","9.7","116.2"
"86","Ka'imi Fairbairn","K","HOU","14","9","4","10","18","BYE","8","14","18","-","-","12","9","","","","","","11.6","116"
"87","Kareem Hunt","RB","KC","3.6","3.9","10.9","5.2","18.2","3.9","1.8","16.7","12","BYE","12.7","18.5","8.5","","","","","","9.7","115.9"
"88","Cam Skattebo","RB","NYG","1.9","12.9","21.1","12","11.4","30","16.9","9.5","-","-","-","-","-","","","","","","14.5","115.7"
"89","Marcus Mariota","QB","WAS","0","-","20.3","17.2","-","-","4.9","13.3","0","18.7","16.4","BYE","24.3","","","","","","12.8","115.2"
"90","Brock Bowers","TE","LV","12.8","6.3","7.8","7.1","-","-","-","BYE","37.3","3.2","10.7","8.5","20.3","","","","","","12.7","114"
"90","Houston Texans","DST","HOU","6","7","5","14","11","BYE","18","5","8","14","9","15","2","","","","","","9.5","114"
"92","RJ Harvey","RB","DEN","7.4","2.9","3.1","17.8","4.5","4.5","6.7","23.6","14.1","2.8","6.5","BYE","19.7","","","","","","9.5","113.6"
"93","Jayden Daniels","QB","WAS","20.1","19.7","-","-","17.1","22.6","17.7","-","16.2","-","-","BYE","-","","","","","","18.9","113.6"
"94","Quentin Johnston","WR","LAC","22.4","14.4","11.9","19.8","4.9","-","10","0","13.3","6.7","0","BYE","9.8","","","","","","10.3","113.2"
"95","Evan McPherson","K","CIN","5","7","5","3","8","5","17","8","11","BYE","8","12","24","","","","","","9.4","113"
"96","Zay Flowers","WR","BAL","24.6","11.4","2.3","10.9","9.7","5.6","BYE","10.6","8.9","10.1","9.8","9.4","-0.4","","","","","","9.4","112.9"
"97","Troy Franklin","WR","DEN","6.4","20","1.8","7.5","7","1.6","11.4","23.9","6.3","12.5","10.4","BYE","3.1","","","","","","9.3","111.9"
"98","Kenneth Gainwell","RB","PIT","3.8","5.1","9.1","28.4","BYE","6.6","2.5","2.5","5.4","1.4","26","15.2","5.5","","","","","","9.3","111.5"
"99","Tre Tucker","WR","LV","12.4","3.4","36.9","3.2","9.1","9.5","5.8","BYE","5.3","4.5","12.7","4.3","3.5","","","","","","9.2","110.6"
"100","J.K. Dobbins","RB","DEN","13.8","15","14.8","11","14.9","4","8.5","13.1","6.4","8.9","-","BYE","-","","","","","","11","110.4"
"101","Chase McLaughlin","K","TB","6","2","21","16","12","7","5","17","BYE","5","8","1","10","","","","","","9.2","110"
"102","Rashee Rice","WR","KC","-","-","-","-","-","-","19.7","21","16.6","BYE","6.8","20.1","25.4","","","","","","18.3","109.6"
"103","Chris Boswell","K","PIT","14","12","3","6","BYE","15","8","20","10","6","10","4","1","","","","","","9.1","109"
"104","Romeo Doubs","WR","GB","7.8","10.3","3.5","26.8","BYE","8","10.2","7.9","12.6","1","7.3","3.3","10","","","","","","9.1","108.7"
"105","Marvin Harrison Jr.","WR","ARI","15.6","3.7","5.9","15.6","11.8","4.2","6.8","BYE","19.1","12.8","-","-","9.9","","","","","","10.5","105.4"
"106","Los Angeles Rams","DST","LAR","11","8","6","7","1","17","11","BYE","9","6","9","18","2","","","","","","8.8","105"
"107","Hunter Henry","TE","NE","8.6","1.4","25","10.9","5.6","4.2","5.3","7.2","7.1","1.4","6.5","21","-","","","","","","8.7","104.2"
"108","Eddy Pineiro","K","SF","-","10","12","7","17","18","11","1","12","2","14","-","-","","","","","","10.4","104"
"108","Tyler Loop","K","BAL","13","12","7","9","4","3","BYE","13","4","14","12","11","2","","","","","","8.7","104"
"110","Kyle Monangai","RB","CHI","1.6","4.1","2.5","1.8","BYE","4.9","16.4","2.4","21.3","8.8","10.2","10.8","19","","","","","","8.7","103.8"
"111","Spencer Rattler","QB","NO","11.5","21.7","12.7","13.9","15.6","11.1","13.5","3.6","-","-","BYE","-","-","","","","","","13","103.6"
"112","Zach Charbonnet","RB","SEA","10.7","1","-","11.4","11.3","4.2","18.5","BYE","5.1","14.3","5.7","9.5","11.2","","","","","","9.4","102.9"
"113","Dallas Goedert","TE","PHI","7.9","-","9.8","17.7","9.4","21.5","3.3","16.3","BYE","6.3","3.4","3","3.7","","","","","","9.3","102.3"
"114","Nick Folk","K","NYJ","10","6","10","11","7","12","7","12","BYE","9","2","5","11","","","","","","8.5","102"
"115","DJ Moore","WR","CHI","7.1","7.1","10.8","5.8","BYE","6.7","6.7","9.6","21","0","2.6","20.9","3.7","","","","","","8.5","102"
"116","Tucker Kraft","TE","GB","8.9","21.4","4.4","8.1","BYE","11.3","14.3","29.8","3","-","-","-","-","","","","","","12.7","101.2"
"117","Andy Borregales","K","NE","8","9","2","6","13","5","7","13","6","4","10","18","-","","","","","","8.4","101"
"117","Will Reichard","K","MIN","9","8","14","8","3","BYE","18","6","11","9","5","10","0","","","","","","8.4","101"
"117","Cam Little","K","JAC","15","10","5","9","9","0","1","BYE","15","13","5","13","6","","","","","","8.4","101"
"120","Khalil Shakir","WR","BUF","9.4","1.7","12.5","15.4","8","4.8","BYE","17.8","7.8","9.3","0.2","13","1","","","","","","8.4","100.9"
"121","Juwan Johnson","TE","NO","11.6","13.4","8.1","4.3","2.7","0.5","10.4","7.8","10.6","17.2","BYE","7.6","6.4","","","","","","8.4","100.6"
"122","Woody Marks","RB","HOU","0.3","5.6","4.1","25.9","2.4","BYE","11","13.1","2.7","15.1","5.6","7.4","7.2","","","","","","8.4","100.4"
"123","Jake Bates","K","DET","7","10","9","13","5","5","8","BYE","7","13","5","12","6","","","","","","8.3","100"
"123","Harrison Butker","K","KC","11","7","13","13","4","6","7","4","8","BYE","7","16","4","","","","","","8.3","100"
"125","Zach Ertz","TE","WAS","10.1","15.4","5.3","5.1","0","13.3","11.2","3.6","6.6","7.4","6.2","BYE","15.6","","","","","","8.3","99.8"
"126","Rachaad White","RB","TB","2.1","13.6","1.9","6.6","21.1","16.1","6.4","7.1","BYE","7.9","7.2","4.7","4.4","","","","","","8.3","99.1"
"127","Pittsburgh Steelers","DST","PIT","2","5","16","10","BYE","10","1","-4","18","5","21","10","5","","","","","","8.3","99"
"128","Chuba Hubbard","RB","CAR","16.4","16.2","8.6","8.4","-","-","6.5","9.4","1.7","2","3.3","6.3","19.4","","","","","","8.9","98.2"
"129","Jacksonville Jaguars","DST","JAC","11","8","12","15","7","2","-4","BYE","3","11","12","7","14","","","","","","8.2","98"
"130","Jakobi Meyers","WR","JAC","13.7","9.8","7.8","5","5.2","5.9","-","BYE","4.3","5.6","8.9","13","18.3","","","","","","8.9","97.5"
"131","Alec Pierce","WR","IND","4.1","8.8","8.7","-","-","5.8","12.3","7.9","14.5","16.4","BYE","3.1","15.8","","","","","","9.7","97.4"
"132","Cleveland Browns","DST","CLE","4","-1","13","1","7","0","25","9","BYE","5","17","16","1","","","","","","8.1","97"
"132","Riley Patterson","K","MIA","0","11","3","10","7","10","6","10","8","7","11","BYE","14","","","","","","8.1","97"
"134","Jordan Mason","RB","MIN","8","4.8","23.6","8.7","11.1","BYE","11.7","1.1","4.2","3.6","10.5","4.2","5.3","","","","","","8.1","96.8"
"135","Marquise Brown","WR","KC","14.9","5.5","6.2","11.3","6.8","18.5","8.4","0","8.3","BYE","6","1.5","9","","","","","","8","96.4"
"136","Jauan Jennings","WR","SF","2.6","17.4","-","5.4","-","1.2","5.1","6.5","12.1","14.1","7.4","12.6","11.9","","","","","","8.8","96.3"
"137","Joey Slye","K","TEN","15","17","11","0","13","-","10","2","9","BYE","10","6","3","","","","","","8.7","96"
"138","Denver Broncos","DST","DEN","14","0","9","10","7","13","5","6","5","14","8","BYE","4","","","","","","7.9","95"
"139","Tony Pollard","RB","TEN","7.4","9.2","12.9","9.1","13.3","5.7","9.1","5.8","7.3","BYE","4.1","6.1","4.8","","","","","","7.9","94.8"
"140","Tyler Allgeier","RB","ATL","2.4","14.5","0.9","11.1","BYE","10.3","1.6","8.4","0.6","17.7","8.6","5.4","12.5","","","","","","7.8","94"
"140","New England Patriots","DST","NE","7","13","2","11","8","5","19","11","1","2","5","10","-","","","","","","7.8","94"
"140","Cairo Santos","K","CHI","7","3","7","19","BYE","-","-","11","11","6","16","8","6","","","","","","9.4","94"
"143","Parker Washington","WR","JAC","0","10.1","5.4","5.9","8.6","3.9","8.2","BYE","13","16.4","3","15.6","3.1","","","","","","7.8","93.2"
"144","Harold Fannin Jr.","TE","CLE","10.1","7.3","4","3.5","9.3","11.6","5.6","15.4","BYE","6.4","3.6","6.4","9.8","","","","","","7.8","93"
"144","Chad Ryland","K","ARI","11","10","7","10","3","11","12","BYE","10","2","4","6","7","","","","","","7.8","93"
"144","Matt Prater","K","BUF","12","14","8","7","9","2","BYE","12","4","1","8","8","8","","","","","","7.8","93"
"147","Theo Johnson","TE","NYG","1","5.4","1.5","9.2","18.3","3.7","14.1","3.5","10.2","11","5.1","9.2","-","","","","","","7.7","92.2"
"147","Mark Andrews","TE","BAL","1","0.9","24.1","6.5","3.2","4.6","BYE","4.9","15.6","8.9","14.2","1.6","6.7","","","","","","7.7","92.2"
"149","Indianapolis Colts","DST","IND","13","1","15","5","17","4","7","7","5","5","BYE","8","5","","","","","","7.7","92"
"149","Wil Lutz","K","DEN","8","4","9","4","9","9","5","9","4","4","18","BYE","9","","","","","","7.7","92"
"151","Rashid Shaheed","WR","SEA","6.3","13.2","6.2","7.2","19.4","4.8","6","10","9.3","2.8","3.9","0.5","2.1","","","","","","7.1","91.7"
"152","Kimani Vidal","RB","LAC","-","-","-","0","2.4","21.3","5.5","19.2","3","17.3","2.2","BYE","20.2","","","","","","10.1","91.1"
"153","Matt Gay","K","SF","3","6","14","18","9","8","2","-","2","5","7","9","8","","","","","","7.6","91"
"154","Dalton Schultz","TE","HOU","4.3","4.4","6.4","5.5","8.5","BYE","14.3","3.4","10.7","14.8","8.1","1.3","9","","","","","","7.6","90.7"
"155","Kyle Pitts Sr.","TE","ATL","9.4","5.7","5.9","15.5","BYE","3.3","9.7","10.4","5.8","4.8","2.4","3.5","11.7","","","","","","7.3","88.1"
"156","Michael Wilson","WR","ARI","1","7.6","1","3","2.6","6.4","5.5","BYE","7.6","5.4","26","16.8","5.1","","","","","","7.3","88"
"157","George Kittle","TE","SF","10.5","-","-","-","-","-","0","12.3","4.9","18.9","21.7","10.8","8.7","","","","","","11","87.8"
"158","Kayshon Boutte","WR","NE","13.3","8.1","3.8","2.3","5.8","23.8","12.5","15","0","-","-","2.5","-","","","","","","8.7","87.1"
"159","Sam LaPorta","TE","DET","10.9","4.1","5.3","5.4","17.7","14","3","BYE","18.7","7.8","-","-","-","","","","","","9.7","86.9"
"160","Ryan Fitzgerald","K","CAR","5","4","15","1","10","14","7","4","5","1","10","3","7","","","","","","6.6","86"
"161","AJ Barner","TE","SEA","0.7","9.8","2.8","10.7","20.8","8.6","1.4","BYE","10","0.3","12.1","2.8","5.7","","","","","","7.1","85.7"
"162","Brock Purdy","QB","SF","18.8","-","-","19.7","-","-","-","-","-","-","19.3","10.3","17.1","","","","","","17","85.2"
"163","Alvin Kamara","RB","NO","12.7","13","6.1","9.2","7.5","10.1","4.4","5.5","0.2","13","BYE","2.5","-","","","","","","7.7","84.2"
"164","Atlanta Falcons","DST","ATL","1","21","3","4","BYE","9","4","0","10","10","4","16","2","","","","","","7","84"
"164","Philadelphia Eagles","DST","PHI","3","5","13","14","2","1","12","6","BYE","11","8","5","4","","","","","","7","84"
"166","Dalton Kincaid","TE","BUF","12.8","5.7","15.1","9.3","13.8","-","BYE","2.8","19.1","4.7","-","-","-","","","","","","10.4","83.3"
"167","Jacory Croskey-Merritt","RB","WAS","14.2","1.7","9.6","6.7","26","5.3","3.7","2.5","4.6","3","3.8","BYE","2","","","","","","6.9","83.1"
"168","Oronde Gadsden II","TE","LAC","-","-","7.1","2.6","1.9","8.3","25.9","16.2","9.3","2.8","5.1","BYE","3.2","","","","","","8.2","82.4"
"169","Garrett Wilson","WR","NYJ","19","7","19.4","17.2","16.1","2.8","-","-","BYE","0","-","-","-","","","","","","11.6","81.5"
"170","Jordan Addison","WR","MIN","-","-","-","13.4","12.6","BYE","17.3","10.1","7.4","5","9","0","6.1","","","","","","9","80.9"
"171","Kyler Murray","QB","ARI","18.3","15","14.1","18.1","15.3","-","-","BYE","-","-","-","-","-","","","","","","16.2","80.8"
"172","Tampa Bay Buccaneers","DST","TB","2","4","14","4","0","11","8","26","BYE","2","2","0","7","","","","","","6.7","80"
"173","Arizona Cardinals","DST","ARI","5","13","6","5","7","2","1","BYE","15","6","-1","17","3","","","","","","6.6","79"
"173","Chicago Bears","DST","CHI","11","-4","11","10","BYE","9","13","1","5","7","5","6","5","","","","","","6.6","79"
"175","Buffalo Bills","DST","BUF","0","10","2","6","6","4","BYE","17","5","3","4","6","15","","","","","","6.5","78"
"175","Carolina Panthers","DST","CAR","2","3","22","-3","3","0","17","-2","9","5","2","7","13","","","","","","6","78"
"177","Bucky Irving","RB","TB","12.5","15.1","11.9","23","-","-","-","-","BYE","-","-","-","15.1","","","","","","15.5","77.6"
"178","Zonovan Knight","RB","ARI","-","0","-","0","8.9","11.9","7.9","BYE","5.7","3.8","12.5","11.2","15.3","","","","","","7.7","77.2"
"179","Blake Grupe","K","FA","7","3","7","9","16","16","2","4","4","5","-","4","-","","","","","","7","77"
"180","Tyrone Tracy Jr.","RB","NYG","4.5","7.1","4.6","-","-","0.6","10.6","6.3","5.2","7.6","15.9","14.5","-","","","","","","7.7","76.9"
"181","Nick Chubb","RB","HOU","6","14.2","5.5","7.2","12.1","BYE","1.6","7.9","3.4","5.7","1.7","2","9.4","","","","","","6.4","76.7"
"182","Jake Elliott","K","PHI","8","12","3","7","5","6","4","9","BYE","4","11","3","4","","","","","","6.3","76"
"183","Jayden Higgins","WR","HOU","4.2","3.3","1","8.9","5.2","BYE","0","11.4","0.9","12.7","7.5","11.8","9","","","","","","6.3","75.9"
"184","Carson Wentz","QB","MIN","-","-","15.3","23.2","14.7","BYE","13.3","8.8","-","-","-","-","-","","","","","","15.1","75.3"
"185","J.J. McCarthy","QB","MIN","23.2","4.8","-","-","-","BYE","-","-","19.9","16.7","8","2.5","-","","","","","","12.5","75.2"
"186","Andre Szmyt","K","CLE","5","5","9","4","5","11","7","1","BYE","9","11","8","0","","","","","","6.3","75"
"187","Brian Thomas Jr.","WR","JAC","8.5","6.9","6.5","8.1","10","19","4.6","BYE","7","-","-","-","3.8","","","","","","8.3","74.4"
"188","Colston Loveland","TE","CHI","2.2","0","3.6","-","BYE","2.1","3.9","5.3","26.8","7.5","5.5","12.9","4.3","","","","","","6.7","74.1"
"189","Brandon McManus","K","GB","9","11","4","12","BYE","-","-","9","8","1","-","12","8","","","","","","8.2","74"
"190","Minnesota Vikings","DST","MIN","5","5","30","4","3","BYE","3","0","9","1","3","1","9","","","","","","6.1","73"
"190","Green Bay Packers","DST","GB","10","5","8","-3","BYE","2","8","5","4","6","7","18","3","","","","","","6.1","73"
"190","Daniel Carlson","K","LV","11","12","4","6","6","10","0","BYE","5","1","11","5","2","","","","","","6.1","73"
"190","New Orleans Saints","DST","NO","8","5","-2","4","18","1","3","6","1","12","BYE","11","6","","","","","","6.1","73"
"190","Josh Downs","WR","IND","2.2","8.1","4.4","4.4","8.4","13.2","-","11.4","12.7","0.8","BYE","2","5.4","","","","","","6.6","73"
"195","Keon Coleman","WR","BUF","21.2","4.1","3.5","6","8.3","2.6","BYE","4.5","2.7","12.1","-","-","7.9","","","","","","7.3","72.9"
"196","Tez Johnson","WR","TB","0","-","0","1.8","8.1","11","13.8","6.8","BYE","18.2","1.1","10.8","1","","","","","","6.6","72.6"
"197","Xavier Worthy","WR","KC","0","-","-","14.6","8.1","9.6","6.3","7.8","4.5","BYE","4","7.9","9.4","","","","","","7.2","72.2"
"198","Dillon Gabriel","QB","CLE","-","4.8","-","0","16.1","8.8","5.8","13.5","BYE","20.1","2.9","-","0","","","","","","8","72.1"
"199","Detroit Lions","DST","DET","0","8","8","19","10","2","12","BYE","7","2","2","3","-1","","","","","","6","72"
"200","Mack Hollins","WR","NE","0.8","7.3","4.7","6.9","0","3.8","6.3","12.4","1.9","13.6","8.4","4","-","","","","","","5.8","70.1"
"201","T.J. Hockenson","TE","MIN","3","1.7","13.4","5.9","6.8","BYE","7.3","3.6","8.1","1.8","5.4","3.9","8.9","","","","","","5.8","69.8"
"202","Emanuel Wilson","RB","GB","0.4","0","2.5","9.6","BYE","1.2","2","10.2","2.2","0.9","13.4","25.5","1.4","","","","","","5.8","69.3"
"203","Los Angeles Chargers","DST","LAC","2","13","3","6","3","8","-3","11","5","15","-2","BYE","8","","","","","","5.8","69"
"203","Tennessee Titans","DST","TEN","10","4","-4","2","15","5","4","-1","20","BYE","5","6","3","","","","","","5.8","69"
